activity,institution,source_id,experiment_id,member_id,candidate_ready,full_physics_ready,trackability,circulation_basis,pressure_levels_verified,has_mslp,has_surface_wind,has_precipitation,has_temperature,has_humidity,has_surface_pressure,historical_pair_available,grid_labels,first_period,last_period,available_fields,missing_for_candidate_tracking,remaining_preprocessing
ScenarioMIP,IPSL,IPSL-CM6A-LR,ssp585,r4i1p1f1,False,False,incomplete,none,False,False,False,True,False,False,False,True,gr,201501010130,210012312230,3hr:pr,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind
ScenarioMIP,IPSL,IPSL-CM6A-LR,ssp585,r6i1p1f1,False,False,incomplete,none,False,False,False,True,False,False,False,True,gr,201501010130,210012312230,3hr:pr,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind
ScenarioMIP,KIOST,KIOST-ESM,ssp126,r1i1p1f1,False,False,candidate_fields_present_levels_unverified,6hrPlevPt:ua+va,False,True,True,True,True,False,True,False,gr1,201501010000,210001010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:ps|6hrPlevPt:psl|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:va,verified fixed-pressure ua+va or vo at 850/700/500 hPa,regional subset and common-grid standardisation
ScenarioMIP,KIOST,KIOST-ESM,ssp245,r1i1p1f1,False,False,candidate_fields_present_levels_unverified,6hrPlevPt:ua+va,False,True,True,True,True,False,True,False,gr1,201501010000,210001010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:ps|6hrPlevPt:psl|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:va,verified fixed-pressure ua+va or vo at 850/700/500 hPa,regional subset and common-grid standardisation
ScenarioMIP,KIOST,KIOST-ESM,ssp585,r1i1p1f1,False,False,candidate_fields_present_levels_unverified,6hrPlevPt:ua+va,False,True,True,True,True,False,True,False,gr1,201501010000,210001010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:ps|6hrPlevPt:psl|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:va,verified fixed-pressure ua+va or vo at 850/700/500 hPa,regional subset and common-grid standardisation
ScenarioMIP,MIROC,MIROC6,ssp126,r1i1p1f1,True,False,candidate_ready,6hrPlevPt:ua+va,True,True,True,True,True,False,True,True,gn,201501010130,210101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:pr|6hrPlev:uas|6hrPlev:vas|6hrPlevPt:psl|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:uas|6hrPlevPt:va|6hrPlevPt:vas|6hrPlevPt:zg,,regional subset and common-grid standardisation
ScenarioMIP,MIROC,MIROC6,ssp126,r2i1p1f1,True,False,candidate_ready,6hrPlevPt:ua+va,True,True,True,True,True,False,True,False,gn,201501010130,210101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrPlev:pr|6hrPlevPt:psl|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:uas|6hrPlevPt:va|6hrPlevPt:vas|6hrPlevPt:zg,,regional subset and common-grid standardisation
ScenarioMIP,MIROC,MIROC6,ssp126,r3i1p1f1,True,False,candidate_ready,6hrPlevPt:ua+va,True,True,True,True,True,False,True,False,gn,201501010130,210101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrPlev:pr|6hrPlevPt:psl|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:uas|6hrPlevPt:va|6hrPlevPt:vas|6hrPlevPt:zg,,regional subset and common-grid standardisation
ScenarioMIP,MIROC,MIROC6,ssp245,r1i1p1f1,True,True,candidate_ready,6hrPlevPt:ua+va,True,True,True,True,True,True,True,True,gn,201501010130,210101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:hus|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:pr|6hrPlev:uas|6hrPlev:vas|6hrPlevPt:hus|6hrPlevPt:psl|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:uas|6hrPlevPt:va|6hrPlevPt:vas|6hrPlevPt:zg,,regional subset and common-grid standardisation
ScenarioMIP,MIROC,MIROC6,ssp245,r2i1p1f1,False,False,incomplete,none,False,False,False,True,False,False,False,False,gn,201501010130,210012312230,3hr:pr|6hrPlev:pr,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind
ScenarioMIP,MIROC,MIROC6,ssp245,r3i1p1f1,False,False,incomplete,none,False,False,False,True,False,False,False,False,gn,201501010130,210012312230,3hr:pr|6hrPlev:pr,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind
ScenarioMIP,MIROC,MIROC6,ssp370,r1i1p1f1,True,False,candidate_ready,6hrPlevPt:ua+va,True,True,True,True,True,False,True,True,gn,201501010130,210101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:pr|6hrPlev:uas|6hrPlev:vas|6hrPlevPt:psl|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:uas|6hrPlevPt:va|6hrPlevPt:vas|6hrPlevPt:zg,,regional subset and common-grid standardisation
ScenarioMIP,MIROC,MIROC6,ssp370,r2i1p1f1,False,False,incomplete,none,False,True,True,True,True,False,True,False,gn,201501010130,210101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrPlevPt:psl|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:uas|6hrPlevPt:vas|6hrPlevPt:zg,verified fixed-pressure ua+va or vo at 850/700/500 hPa,regional subset and common-grid standardisation
ScenarioMIP,MIROC,MIROC6,ssp370,r3i1p1f1,True,False,candidate_ready,6hrPlevPt:ua+va,True,True,True,True,True,False,True,False,gn,201501010130,210101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrPlev:pr|6hrPlevPt:psl|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:uas|6hrPlevPt:va|6hrPlevPt:vas|6hrPlevPt:zg,,regional subset and common-grid standardisation
ScenarioMIP,MIROC,MIROC6,ssp585,r1i1p1f1,True,False,candidate_ready,6hrPlevPt:ua+va,True,True,True,True,True,False,True,True,gn,201501010130,210101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:pr|6hrPlev:uas|6hrPlev:vas|6hrPlevPt:psl|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:uas|6hrPlevPt:va|6hrPlevPt:vas|6hrPlevPt:zg,,regional subset and common-grid standardisation
ScenarioMIP,MIROC,MIROC6,ssp585,r2i1p1f1,True,False,candidate_ready,6hrPlevPt:ua+va,True,True,True,True,True,False,True,False,gn,201501010130,210101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrPlev:pr|6hrPlevPt:psl|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:uas|6hrPlevPt:va|6hrPlevPt:vas|6hrPlevPt:zg,,regional subset and common-grid standardisation
ScenarioMIP,MIROC,MIROC6,ssp585,r3i1p1f1,True,False,candidate_ready,6hrPlevPt:ua+va,True,True,True,True,True,False,True,False,gn,201501010130,210101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrPlev:pr|6hrPlevPt:psl|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:uas|6hrPlevPt:va|6hrPlevPt:vas|6hrPlevPt:zg,,regional subset and common-grid standardisation
ScenarioMIP,MOHC,HadGEM3-GC31-LL,ssp126,r1i1p1f3,False,False,hybrid_levels_convertible,6hrLev:ua+va,False,True,True,True,False,True,True,True,gn,201501010130,210101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:hus|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:psl|6hrPlevPt:hus|6hrPlevPt:psl,verified fixed-pressure ua+va or vo at 850/700/500 hPa,hybrid-to-pressure interpolation|regional subset and common-grid standardisation
ScenarioMIP,MOHC,HadGEM3-GC31-LL,ssp245,r1i1p1f3,True,True,candidate_ready,6hrPlevPt:ua+va,True,True,True,True,True,True,True,True,gn,201501010130,210101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:hus|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:psl|6hrPlevPt:hus|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:va|6hrPlevPt:zg,,regional subset and common-grid standardisation
ScenarioMIP,MOHC,HadGEM3-GC31-LL,ssp585,r1i1p1f3,False,False,hybrid_levels_convertible,6hrLev:ua+va,False,True,True,True,False,True,True,True,gn,201501010130,210101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:hus|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:psl|6hrPlevPt:hus|6hrPlevPt:psl,verified fixed-pressure ua+va or vo at 850/700/500 hPa,hybrid-to-pressure interpolation|regional subset and common-grid standardisation
ScenarioMIP,MOHC,HadGEM3-GC31-MM,ssp126,r1i1p1f3,True,True,candidate_ready,6hrPlevPt:ua+va,True,True,True,True,True,True,True,True,gn,201501010130,210101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:hus|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:psl|6hrPlevPt:hus|6hrPlevPt:psl|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:va|6hrPlevPt:zg,,regional subset and common-grid standardisation
ScenarioMIP,MOHC,HadGEM3-GC31-MM,ssp585,r1i1p1f3,True,True,candidate_ready,6hrPlevPt:ua+va,True,True,True,True,True,True,True,True,gn,201501010130,210101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:hus|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:psl|6hrPlevPt:hus|6hrPlevPt:psl|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:va|6hrPlevPt:zg,,regional subset and common-grid standardisation
ScenarioMIP,MOHC,UKESM1-0-LL,ssp126,r1i1p1f2,False,False,incomplete,none,False,False,False,True,False,True,True,False,gn,201501010130,210101010000,3hr:pr|3hr:ps|6hrLev:hus|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlevPt:hus,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind
ScenarioMIP,MOHC,UKESM1-0-LL,ssp126,r2i1p1f2,False,False,incomplete,none,False,False,False,False,False,False,True,False,gn,201501010600,210101010000,6hrLev:hus|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind|precipitation diagnostics unavailable
ScenarioMIP,MOHC,UKESM1-0-LL,ssp126,r3i1p1f2,False,False,incomplete,none,False,False,False,False,False,False,True,False,gn,201501010600,210101010000,6hrLev:hus|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind|precipitation diagnostics unavailable
ScenarioMIP,MOHC,UKESM1-0-LL,ssp245,r1i1p1f2,False,False,pressure_circulation_without_mslp,6hrPlevPt:ua+va,False,False,False,True,False,False,True,False,gn,201501010130,210101010000,3hr:pr|3hr:ps|6hrLev:hus|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlevPt:ua|6hrPlevPt:va,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind
ScenarioMIP,MOHC,UKESM1-0-LL,ssp245,r2i1p1f2,False,False,pressure_circulation_without_mslp,6hrPlevPt:ua+va,False,False,False,True,False,False,True,False,gn,201501010130,210101010000,3hr:pr|3hr:ps|6hrLev:hus|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlevPt:ua|6hrPlevPt:va,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind
ScenarioMIP,MOHC,UKESM1-0-LL,ssp245,r3i1p1f2,False,False,pressure_circulation_without_mslp,6hrPlevPt:ua+va,False,False,False,True,False,False,True,False,gn,201501010130,210101010000,3hr:pr|3hr:ps|6hrLev:hus|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlevPt:ua|6hrPlevPt:va,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind
ScenarioMIP,MOHC,UKESM1-0-LL,ssp245,r4i1p1f2,False,False,pressure_circulation_without_mslp,6hrPlevPt:ua+va,False,False,False,True,False,False,True,False,gn,201501010130,210101010000,3hr:pr|3hr:ps|6hrPlevPt:ua|6hrPlevPt:va,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind
ScenarioMIP,MOHC,UKESM1-0-LL,ssp245,r8i1p1f2,False,False,pressure_circulation_without_mslp,6hrPlevPt:ua+va,False,False,False,True,False,False,True,False,gn,201501010130,210101010000,3hr:pr|3hr:ps|6hrPlevPt:ua|6hrPlevPt:va,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind
ScenarioMIP,MOHC,UKESM1-0-LL,ssp370,r1i1p1f2,False,False,incomplete,none,False,False,False,True,False,False,True,False,gn,201501010130,210101010000,3hr:pr|3hr:ps|6hrLev:hus|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind
ScenarioMIP,MOHC,UKESM1-0-LL,ssp370,r2i1p1f2,False,False,incomplete,none,False,False,False,False,False,False,True,False,gn,201501010600,210101010000,6hrLev:hus|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind|precipitation diagnostics unavailable
ScenarioMIP,MOHC,UKESM1-0-LL,ssp370,r3i1p1f2,False,False,incomplete,none,False,False,False,False,False,False,True,False,gn,201501010600,210101010000,6hrLev:hus|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind|precipitation diagnostics unavailable
ScenarioMIP,MOHC,UKESM1-0-LL,ssp585,r1i1p1f2,False,False,incomplete,none,False,False,False,True,False,True,True,False,gn,201501010130,210101010000,3hr:pr|3hr:ps|6hrLev:hus|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlevPt:hus,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind
ScenarioMIP,MOHC,UKESM1-0-LL,ssp585,r2i1p1f2,False,False,pressure_circulation_without_mslp,6hrPlevPt:ua+va,True,False,False,False,True,True,True,False,gn,201501010600,210101010000,6hrLev:hus|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlevPt:hus|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:va|6hrPlevPt:zg,six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind|precipitation diagnostics unavailable
ScenarioMIP,MOHC,UKESM1-0-LL,ssp585,r3i1p1f2,False,False,incomplete,none,False,False,False,False,False,False,True,False,gn,201501010600,210101010000,6hrLev:hus|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va,verified fixed-pressure ua+va or vo at 850/700/500 hPa|six-hourly-or-better psl,regional subset and common-grid standardisation|classification without native 10-m vector wind|precipitation diagnostics unavailable
ScenarioMIP,MPI-M,MPI-ESM1-2-LR,ssp126,r1i1p1f1,True,False,candidate_ready,6hrPlevPt:ua+va,True,True,True,True,True,False,True,True,gn,201501010130,210101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:pr|6hrPlev:psl|6hrPlev:uas|6hrPlev:vas|6hrPlevPt:psl|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:uas|6hrPlevPt:va|6hrPlevPt:vas|6hrPlevPt:zg,,regional subset and common-grid standardisation
ScenarioMIP,MPI-M,MPI-ESM1-2-LR,ssp126,r2i1p1f1,True,False,candidate_ready,6hrPlevPt:ua+va,True,True,True,True,True,False,True,False,gn,201501010130,210101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:pr|6hrPlev:psl|6hrPlev:uas|6hrPlev:vas|6hrPlevPt:psl|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:uas|6hrPlevPt:va|6hrPlevPt:vas|6hrPlevPt:zg,,regional subset and common-grid standardisation
ScenarioMIP,MPI-M,MPI-ESM1-2-LR,ssp126,r3i1p1f1,True,False,candidate_ready,6hrPlevPt:ua+va,True,True,True,True,True,False,True,False,gn,201501010130,210101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:pr|6hrPlev:psl|6hrPlev:uas|6hrPlev:vas|6hrPlevPt:psl|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:uas|6hrPlevPt:va|6hrPlevPt:vas|6hrPlevPt:zg,,regional subset and common-grid standardisation
ScenarioMIP,MPI-M,MPI-ESM1-2-LR,ssp245,r1i1p1f1,True,True,candidate_ready,6hrPlevPt:ua+va,True,True,True,True,True,True,True,True,gn,201501010130,210101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:hus|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:pr|6hrPlev:psl|6hrPlev:uas|6hrPlev:vas|6hrPlevPt:hus|6hrPlevPt:psl|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:uas|6hrPlevPt:va|6hrPlevPt:vas|6hrPlevPt:zg,,regional subset and common-grid standardisation
ScenarioMIP,MPI-M,MPI-ESM1-2-LR,ssp245,r2i1p1f1,True,True,candidate_ready,6hrPlevPt:ua+va,True,True,True,True,True,True,True,False,gn,201501010130,210101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:hus|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:pr|6hrPlev:psl|6hrPlev:uas|6hrPlev:vas|6hrPlevPt:hus|6hrPlevPt:psl|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:uas|6hrPlevPt:va|6hrPlevPt:vas|6hrPlevPt:zg,,regional subset and common-grid standardisation
ScenarioMIP,MPI-M,MPI-ESM1-2-LR,ssp245,r3i1p1f1,True,True,candidate_ready,6hrPlevPt:ua+va,True,True,True,True,True,True,True,False,gn,201501010130,210101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:hus|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:pr|6hrPlev:psl|6hrPlev:uas|6hrPlev:vas|6hrPlevPt:hus|6hrPlevPt:psl|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:uas|6hrPlevPt:va|6hrPlevPt:vas|6hrPlevPt:zg,,regional subset and common-grid standardisation
ScenarioMIP,MPI-M,MPI-ESM1-2-LR,ssp370,r1i1p1f1,True,False,candidate_ready,6hrPlevPt:ua+va,True,True,True,True,True,False,True,True,gn,201501010130,210101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:pr|6hrPlev:psl|6hrPlev:uas|6hrPlev:vas|6hrPlevPt:psl|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:uas|6hrPlevPt:va|6hrPlevPt:vas|6hrPlevPt:zg,,regional subset and common-grid standardisation
ScenarioMIP,MPI-M,MPI-ESM1-2-LR,ssp370,r2i1p1f1,True,False,candidate_ready,6hrPlevPt:ua+va,True,True,True,True,True,False,True,False,gn,201501010130,210101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:pr|6hrPlev:psl|6hrPlev:uas|6hrPlev:vas|6hrPlevPt:psl|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:uas|6hrPlevPt:va|6hrPlevPt:vas|6hrPlevPt:zg,,regional subset and common-grid standardisation
ScenarioMIP,MPI-M,MPI-ESM1-2-LR,ssp370,r3i1p1f1,True,False,candidate_ready,6hrPlevPt:ua+va,True,True,True,True,True,False,True,False,gn,201501010130,210101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:pr|6hrPlev:psl|6hrPlev:uas|6hrPlev:vas|6hrPlevPt:psl|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:uas|6hrPlevPt:va|6hrPlevPt:vas|6hrPlevPt:zg,,regional subset and common-grid standardisation
ScenarioMIP,MPI-M,MPI-ESM1-2-LR,ssp585,r1i1p1f1,True,False,candidate_ready,6hrPlevPt:ua+va,True,True,True,True,True,False,True,True,gn,201501010130,210101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:pr|6hrPlev:psl|6hrPlev:uas|6hrPlev:vas|6hrPlevPt:psl|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:uas|6hrPlevPt:va|6hrPlevPt:vas|6hrPlevPt:zg,,regional subset and common-grid standardisation
ScenarioMIP,MPI-M,MPI-ESM1-2-LR,ssp585,r2i1p1f1,True,False,candidate_ready,6hrPlevPt:ua+va,True,True,True,True,True,False,True,False,gn,201501010130,210101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:pr|6hrPlev:psl|6hrPlev:uas|6hrPlev:vas|6hrPlevPt:psl|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:uas|6hrPlevPt:va|6hrPlevPt:vas|6hrPlevPt:zg,,regional subset and common-grid standardisation
ScenarioMIP,MPI-M,MPI-ESM1-2-LR,ssp585,r3i1p1f1,True,False,candidate_ready,6hrPlevPt:ua+va,True,True,True,True,True,False,True,False,gn,201501010130,210101010000,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlev:pr|6hrPlev:psl|6hrPlev:uas|6hrPlev:vas|6hrPlevPt:psl|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:uas|6hrPlevPt:va|6hrPlevPt:vas|6hrPlevPt:zg,,regional subset and common-grid standardisation
ScenarioMIP,MRI,MRI-ESM2-0,ssp119,r1i1p1f1,True,False,candidate_ready,6hrPlevPt:ua+va,True,True,True,True,True,False,True,True,gn,201501010000,210012312230,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrPlevPt:psl|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:va|6hrPlevPt:zg,,regional subset and common-grid standardisation
ScenarioMIP,MRI,MRI-ESM2-0,ssp126,r1i1p1f1,True,False,candidate_ready,6hrPlevPt:ua+va,True,True,True,True,True,False,True,True,gn,201501010000,230012312230,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrLev:ps|6hrLev:ta|6hrLev:ua|6hrLev:va|6hrPlevPt:psl|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:va|6hrPlevPt:zg,,regional subset and common-grid standardisation
ScenarioMIP,MRI,MRI-ESM2-0,ssp245,r1i1p1f1,True,True,candidate_ready,6hrPlevPt:ua+va,True,True,True,True,True,True,True,True,gn,201501010000,210012312230,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrPlev:hus|6hrPlevPt:hus|6hrPlevPt:psl|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:va|6hrPlevPt:zg,,regional subset and common-grid standardisation
ScenarioMIP,MRI,MRI-ESM2-0,ssp370,r1i1p1f1,True,False,candidate_ready,6hrPlevPt:ua+va,True,True,True,True,True,False,True,True,gn,201501010000,210012312230,3hr:pr|3hr:ps|3hr:uas|3hr:vas|6hrPlevPt:psl|6hrPlevPt:ta|6hrPlevPt:ua|6hrPlevPt:va|6hrPlevPt:zg,,regional subset and common-grid standardisation
