activity,institution,source_id,experiment_id,member_id,table_id,variable_id,grid_label,version,file_count,bytes,first_period,last_period,sample_file,sample_cadence_hours,calendar,latitude_count,longitude_count,latitude_spacing_deg,longitude_spacing_deg,pressure_levels_hpa,has_850_700_500_hpa,metadata_error,path
CMIP,AWI,AWI-ESM-1-1-LR,historical,r1i1p1f1,6hrPlevPt,ta,gn,v20200212,165,299587275459,185001010600,201501010000,/badc/cmip6/data/CMIP6/CMIP/AWI/AWI-ESM-1-1-LR/historical/r1i1p1f1/6hrPlevPt/ta/gn/latest/ta_6hrPlevPt_AWI-ESM-1-1-LR_historical_r1i1p1f1_gn_185001010600-185101010000.nc,6.0,proleptic_gregorian,96,192,1.86524,1.875,50|100|125|150|175|200|225|250|300|350|400|450|500|550|600|650|700|750|775|800|825|850|875|900|925|950|975|1000,True,,/badc/cmip6/data/CMIP6/CMIP/AWI/AWI-ESM-1-1-LR/historical/r1i1p1f1/6hrPlevPt/ta/gn/latest
CMIP,AWI,AWI-ESM-1-1-LR,historical,r1i1p1f1,6hrPlevPt,ua,gn,v20200212,165,85929294889,185001010600,201501010000,/badc/cmip6/data/CMIP6/CMIP/AWI/AWI-ESM-1-1-LR/historical/r1i1p1f1/6hrPlevPt/ua/gn/latest/ua_6hrPlevPt_AWI-ESM-1-1-LR_historical_r1i1p1f1_gn_185001010600-185101010000.nc,6.0,proleptic_gregorian,96,192,1.86524,1.875,50|250|500|600|700|850|925,True,,/badc/cmip6/data/CMIP6/CMIP/AWI/AWI-ESM-1-1-LR/historical/r1i1p1f1/6hrPlevPt/ua/gn/latest
CMIP,AWI,AWI-ESM-1-1-LR,historical,r1i1p1f1,6hrPlevPt,uas,gn,v20200212,165,12520098194,185001010600,201501010000,/badc/cmip6/data/CMIP6/CMIP/AWI/AWI-ESM-1-1-LR/historical/r1i1p1f1/6hrPlevPt/uas/gn/latest/uas_6hrPlevPt_AWI-ESM-1-1-LR_historical_r1i1p1f1_gn_185001010600-185101010000.nc,6.0,proleptic_gregorian,96,192,1.86524,1.875,50|100|125|150|175|200|225|250|300|350|400|450|500|550|600|650|700|750|775|800|825|850|875|900|925|950|975|1000,True,,/badc/cmip6/data/CMIP6/CMIP/AWI/AWI-ESM-1-1-LR/historical/r1i1p1f1/6hrPlevPt/uas/gn/latest
CMIP,AWI,AWI-ESM-1-1-LR,historical,r1i1p1f1,6hrPlevPt,va,gn,v20200212,165,88184467584,185001010600,201501010000,/badc/cmip6/data/CMIP6/CMIP/AWI/AWI-ESM-1-1-LR/historical/r1i1p1f1/6hrPlevPt/va/gn/latest/va_6hrPlevPt_AWI-ESM-1-1-LR_historical_r1i1p1f1_gn_185001010600-185101010000.nc,6.0,proleptic_gregorian,96,192,1.86524,1.875,50|250|500|600|700|850|925,True,,/badc/cmip6/data/CMIP6/CMIP/AWI/AWI-ESM-1-1-LR/historical/r1i1p1f1/6hrPlevPt/va/gn/latest
CMIP,AWI,AWI-ESM-1-1-LR,historical,r1i1p1f1,6hrPlevPt,vas,gn,v20200212,165,12619421722,185001010600,201501010000,/badc/cmip6/data/CMIP6/CMIP/AWI/AWI-ESM-1-1-LR/historical/r1i1p1f1/6hrPlevPt/vas/gn/latest/vas_6hrPlevPt_AWI-ESM-1-1-LR_historical_r1i1p1f1_gn_185001010600-185101010000.nc,6.0,proleptic_gregorian,96,192,1.86524,1.875,50|100|125|150|175|200|225|250|300|350|400|450|500|550|600|650|700|750|775|800|825|850|875|900|925|950|975|1000,True,,/badc/cmip6/data/CMIP6/CMIP/AWI/AWI-ESM-1-1-LR/historical/r1i1p1f1/6hrPlevPt/vas/gn/latest
CMIP,AWI,AWI-ESM-1-1-LR,historical,r1i1p1f1,6hrPlevPt,zg,gn,v20200212,165,298078482960,185001010600,201501010000,/badc/cmip6/data/CMIP6/CMIP/AWI/AWI-ESM-1-1-LR/historical/r1i1p1f1/6hrPlevPt/zg/gn/latest/zg_6hrPlevPt_AWI-ESM-1-1-LR_historical_r1i1p1f1_gn_185001010600-185101010000.nc,6.0,proleptic_gregorian,96,192,1.86524,1.875,50|100|125|150|175|200|225|250|300|350|400|450|500|550|600|650|700|750|775|800|825|850|875|900|925|950|975|1000,True,,/badc/cmip6/data/CMIP6/CMIP/AWI/AWI-ESM-1-1-LR/historical/r1i1p1f1/6hrPlevPt/zg/gn/latest
CMIP,AWI,AWI-ESM-1-1-LR,historical,r1i1p1f1,6hrPlev,hus,gn,v20200212,165,45449068128,185001010300,201412312100,/badc/cmip6/data/CMIP6/CMIP/AWI/AWI-ESM-1-1-LR/historical/r1i1p1f1/6hrPlev/hus/gn/latest/hus_6hrPlev_AWI-ESM-1-1-LR_historical_r1i1p1f1_gn_185001010300-185012312100.nc,6.0,proleptic_gregorian,96,192,1.86524,1.875,250|500|850|925,False,,/badc/cmip6/data/CMIP6/CMIP/AWI/AWI-ESM-1-1-LR/historical/r1i1p1f1/6hrPlev/hus/gn/latest
CMIP,AWI,AWI-ESM-1-1-LR,historical,r1i1p1f1,6hrPlev,pr,gn,v20200212,165,11930283818,185001010300,201412312100,/badc/cmip6/data/CMIP6/CMIP/AWI/AWI-ESM-1-1-LR/historical/r1i1p1f1/6hrPlev/pr/gn/latest/pr_6hrPlev_AWI-ESM-1-1-LR_historical_r1i1p1f1_gn_185001010300-185012312100.nc,6.0,proleptic_gregorian,96,192,1.86524,1.875,250|500|850|925,False,,/badc/cmip6/data/CMIP6/CMIP/AWI/AWI-ESM-1-1-LR/historical/r1i1p1f1/6hrPlev/pr/gn/latest
CMIP,AWI,AWI-ESM-1-1-LR,historical,r1i1p1f1,6hrPlev,psl,gn,v20200212,165,10888042142,185001010300,201412312100,/badc/cmip6/data/CMIP6/CMIP/AWI/AWI-ESM-1-1-LR/historical/r1i1p1f1/6hrPlev/psl/gn/latest/psl_6hrPlev_AWI-ESM-1-1-LR_historical_r1i1p1f1_gn_185001010300-185012312100.nc,6.0,proleptic_gregorian,96,192,1.86524,1.875,250|500|850|925,False,,/badc/cmip6/data/CMIP6/CMIP/AWI/AWI-ESM-1-1-LR/historical/r1i1p1f1/6hrPlev/psl/gn/latest
CMIP,AWI,AWI-ESM-1-1-LR,historical,r1i1p1f1,6hrPlev,uas,gn,v20200212,165,12515844298,185001010300,201412312100,/badc/cmip6/data/CMIP6/CMIP/AWI/AWI-ESM-1-1-LR/historical/r1i1p1f1/6hrPlev/uas/gn/latest/uas_6hrPlev_AWI-ESM-1-1-LR_historical_r1i1p1f1_gn_185001010300-185012312100.nc,6.0,proleptic_gregorian,96,192,1.86524,1.875,250|500|850|925,False,,/badc/cmip6/data/CMIP6/CMIP/AWI/AWI-ESM-1-1-LR/historical/r1i1p1f1/6hrPlev/uas/gn/latest
CMIP,AWI,AWI-ESM-1-1-LR,historical,r1i1p1f1,6hrPlev,vas,gn,v20200212,165,12619274751,185001010300,201412312100,/badc/cmip6/data/CMIP6/CMIP/AWI/AWI-ESM-1-1-LR/historical/r1i1p1f1/6hrPlev/vas/gn/latest/vas_6hrPlev_AWI-ESM-1-1-LR_historical_r1i1p1f1_gn_185001010300-185012312100.nc,6.0,proleptic_gregorian,96,192,1.86524,1.875,250|500|850|925,False,,/badc/cmip6/data/CMIP6/CMIP/AWI/AWI-ESM-1-1-LR/historical/r1i1p1f1/6hrPlev/vas/gn/latest
CMIP,AWI,AWI-ESM-1-1-LR,historical,r1i1p1f1,6hrLev,hus,gn,v20200212,165,513629047930,185001010600,201501010000,/badc/cmip6/data/CMIP6/CMIP/AWI/AWI-ESM-1-1-LR/historical/r1i1p1f1/6hrLev/hus/gn/latest/hus_6hrLev_AWI-ESM-1-1-LR_historical_r1i1p1f1_gn_185001010600-185101010000.nc,6.0,proleptic_gregorian,96,192,1.86524,1.875,,,,/badc/cmip6/data/CMIP6/CMIP/AWI/AWI-ESM-1-1-LR/historical/r1i1p1f1/6hrLev/hus/gn/latest
CMIP,AWI,AWI-ESM-1-1-LR,historical,r1i1p1f1,6hrLev,ps,gn,v20200212,165,10633597677,185001010600,201501010000,/badc/cmip6/data/CMIP6/CMIP/AWI/AWI-ESM-1-1-LR/historical/r1i1p1f1/6hrLev/ps/gn/latest/ps_6hrLev_AWI-ESM-1-1-LR_historical_r1i1p1f1_gn_185001010600-185101010000.nc,6.0,proleptic_gregorian,96,192,1.86524,1.875,,,,/badc/cmip6/data/CMIP6/CMIP/AWI/AWI-ESM-1-1-LR/historical/r1i1p1f1/6hrLev/ps/gn/latest
CMIP,AWI,AWI-ESM-1-1-LR,historical,r1i1p1f1,6hrLev,ta,gn,v20200212,165,518327734711,185001010600,201501010000,/badc/cmip6/data/CMIP6/CMIP/AWI/AWI-ESM-1-1-LR/historical/r1i1p1f1/6hrLev/ta/gn/latest/ta_6hrLev_AWI-ESM-1-1-LR_historical_r1i1p1f1_gn_185001010600-185101010000.nc,6.0,proleptic_gregorian,96,192,1.86524,1.875,,,,/badc/cmip6/data/CMIP6/CMIP/AWI/AWI-ESM-1-1-LR/historical/r1i1p1f1/6hrLev/ta/gn/latest
CMIP,AWI,AWI-ESM-1-1-LR,historical,r1i1p1f1,6hrLev,ua,gn,v20200212,165,580629625504,185001010600,201501010000,/badc/cmip6/data/CMIP6/CMIP/AWI/AWI-ESM-1-1-LR/historical/r1i1p1f1/6hrLev/ua/gn/latest/ua_6hrLev_AWI-ESM-1-1-LR_historical_r1i1p1f1_gn_185001010600-185101010000.nc,6.0,proleptic_gregorian,96,192,1.86524,1.875,,,,/badc/cmip6/data/CMIP6/CMIP/AWI/AWI-ESM-1-1-LR/historical/r1i1p1f1/6hrLev/ua/gn/latest
CMIP,AWI,AWI-ESM-1-1-LR,historical,r1i1p1f1,6hrLev,va,gn,v20200212,165,598826951679,185001010600,201501010000,/badc/cmip6/data/CMIP6/CMIP/AWI/AWI-ESM-1-1-LR/historical/r1i1p1f1/6hrLev/va/gn/latest/va_6hrLev_AWI-ESM-1-1-LR_historical_r1i1p1f1_gn_185001010600-185101010000.nc,6.0,proleptic_gregorian,96,192,1.86524,1.875,,,,/badc/cmip6/data/CMIP6/CMIP/AWI/AWI-ESM-1-1-LR/historical/r1i1p1f1/6hrLev/va/gn/latest
CMIP,AWI,AWI-ESM-1-1-LR,piControl,r1i1p1f1,3hr,pr,gn,v20200212,100,13760008821,185501010130,195412312230,/badc/cmip6/data/CMIP6/CMIP/AWI/AWI-ESM-1-1-LR/piControl/r1i1p1f1/3hr/pr/gn/latest/pr_3hr_AWI-ESM-1-1-LR_piControl_r1i1p1f1_gn_185501010130-185512312230.nc,3.0,proleptic_gregorian,96,192,1.86524,1.875,,,,/badc/cmip6/data/CMIP6/CMIP/AWI/AWI-ESM-1-1-LR/piControl/r1i1p1f1/3hr/pr/gn/latest
CMIP,AWI,AWI-ESM-1-1-LR,piControl,r1i1p1f1,3hr,uas,gn,v20200212,100,15174279428,185501010300,195501010000,/badc/cmip6/data/CMIP6/CMIP/AWI/AWI-ESM-1-1-LR/piControl/r1i1p1f1/3hr/uas/gn/latest/uas_3hr_AWI-ESM-1-1-LR_piControl_r1i1p1f1_gn_185501010300-185601010000.nc,3.0,proleptic_gregorian,96,192,1.86524,1.875,,,,/badc/cmip6/data/CMIP6/CMIP/AWI/AWI-ESM-1-1-LR/piControl/r1i1p1f1/3hr/uas/gn/latest
CMIP,AWI,AWI-ESM-1-1-LR,piControl,r1i1p1f1,3hr,vas,gn,v20200212,100,15295392561,185501010300,195501010000,/badc/cmip6/data/CMIP6/CMIP/AWI/AWI-ESM-1-1-LR/piControl/r1i1p1f1/3hr/vas/gn/latest/vas_3hr_AWI-ESM-1-1-LR_piControl_r1i1p1f1_gn_185501010300-185601010000.nc,3.0,proleptic_gregorian,96,192,1.86524,1.875,,,,/badc/cmip6/data/CMIP6/CMIP/AWI/AWI-ESM-1-1-LR/piControl/r1i1p1f1/3hr/vas/gn/latest
CMIP,AWI,AWI-ESM-1-1-LR,piControl,r1i1p1f1,6hrPlevPt,psl,gn,v20200212,100,6594814583,185501010600,195501010000,/badc/cmip6/data/CMIP6/CMIP/AWI/AWI-ESM-1-1-LR/piControl/r1i1p1f1/6hrPlevPt/psl/gn/latest/psl_6hrPlevPt_AWI-ESM-1-1-LR_piControl_r1i1p1f1_gn_185501010600-185601010000.nc,6.0,proleptic_gregorian,96,192,1.86524,1.875,,,,/badc/cmip6/data/CMIP6/CMIP/AWI/AWI-ESM-1-1-LR/piControl/r1i1p1f1/6hrPlevPt/psl/gn/latest
CMIP,AWI,AWI-ESM-1-1-LR,piControl,r1i1p1f1,6hrPlevPt,ta,gn,v20200212,100,181600268688,185501010600,195501010000,/badc/cmip6/data/CMIP6/CMIP/AWI/AWI-ESM-1-1-LR/piControl/r1i1p1f1/6hrPlevPt/ta/gn/latest/ta_6hrPlevPt_AWI-ESM-1-1-LR_piControl_r1i1p1f1_gn_185501010600-185601010000.nc,6.0,proleptic_gregorian,96,192,1.86524,1.875,,,,/badc/cmip6/data/CMIP6/CMIP/AWI/AWI-ESM-1-1-LR/piControl/r1i1p1f1/6hrPlevPt/ta/gn/latest
CMIP,AWI,AWI-ESM-1-1-LR,piControl,r1i1p1f1,6hrPlevPt,ua,gn,v20200212,100,52088488121,185501010600,195501010000,/badc/cmip6/data/CMIP6/CMIP/AWI/AWI-ESM-1-1-LR/piControl/r1i1p1f1/6hrPlevPt/ua/gn/latest/ua_6hrPlevPt_AWI-ESM-1-1-LR_piControl_r1i1p1f1_gn_185501010600-185601010000.nc,6.0,proleptic_gregorian,96,192,1.86524,1.875,50|250|500|600|700|850|925,True,,/badc/cmip6/data/CMIP6/CMIP/AWI/AWI-ESM-1-1-LR/piControl/r1i1p1f1/6hrPlevPt/ua/gn/latest
CMIP,AWI,AWI-ESM-1-1-LR,piControl,r1i1p1f1,6hrPlevPt,uas,gn,v20200212,100,7589953555,185501010600,195501010000,/badc/cmip6/data/CMIP6/CMIP/AWI/AWI-ESM-1-1-LR/piControl/r1i1p1f1/6hrPlevPt/uas/gn/latest/uas_6hrPlevPt_AWI-ESM-1-1-LR_piControl_r1i1p1f1_gn_185501010600-185601010000.nc,6.0,proleptic_gregorian,96,192,1.86524,1.875,,,,/badc/cmip6/data/CMIP6/CMIP/AWI/AWI-ESM-1-1-LR/piControl/r1i1p1f1/6hrPlevPt/uas/gn/latest
CMIP,AWI,AWI-ESM-1-1-LR,piControl,r1i1p1f1,6hrPlevPt,va,gn,v20200212,100,53452197103,185501010600,195501010000,/badc/cmip6/data/CMIP6/CMIP/AWI/AWI-ESM-1-1-LR/piControl/r1i1p1f1/6hrPlevPt/va/gn/latest/va_6hrPlevPt_AWI-ESM-1-1-LR_piControl_r1i1p1f1_gn_185501010600-185601010000.nc,6.0,proleptic_gregorian,96,192,1.86524,1.875,50|250|500|600|700|850|925,True,,/badc/cmip6/data/CMIP6/CMIP/AWI/AWI-ESM-1-1-LR/piControl/r1i1p1f1/6hrPlevPt/va/gn/latest
CMIP,AWI,AWI-ESM-1-1-LR,piControl,r1i1p1f1,6hrPlevPt,vas,gn,v20200212,100,7650185334,185501010600,195501010000,/badc/cmip6/data/CMIP6/CMIP/AWI/AWI-ESM-1-1-LR/piControl/r1i1p1f1/6hrPlevPt/vas/gn/latest/vas_6hrPlevPt_AWI-ESM-1-1-LR_piControl_r1i1p1f1_gn_185501010600-185601010000.nc,6.0,proleptic_gregorian,96,192,1.86524,1.875,,,,/badc/cmip6/data/CMIP6/CMIP/AWI/AWI-ESM-1-1-LR/piControl/r1i1p1f1/6hrPlevPt/vas/gn/latest
CMIP,AWI,AWI-ESM-1-1-LR,piControl,r1i1p1f1,6hrPlevPt,zg,gn,v20200212,100,180675045081,185501010600,195501010000,/badc/cmip6/data/CMIP6/CMIP/AWI/AWI-ESM-1-1-LR/piControl/r1i1p1f1/6hrPlevPt/zg/gn/latest/zg_6hrPlevPt_AWI-ESM-1-1-LR_piControl_r1i1p1f1_gn_185501010600-185601010000.nc,6.0,proleptic_gregorian,96,192,1.86524,1.875,,,,/badc/cmip6/data/CMIP6/CMIP/AWI/AWI-ESM-1-1-LR/piControl/r1i1p1f1/6hrPlevPt/zg/gn/latest
CMIP,AWI,AWI-ESM-1-1-LR,piControl,r1i1p1f1,6hrPlev,psl,gn,v20200212,100,6603785115,185501010300,195412312100,/badc/cmip6/data/CMIP6/CMIP/AWI/AWI-ESM-1-1-LR/piControl/r1i1p1f1/6hrPlev/psl/gn/latest/psl_6hrPlev_AWI-ESM-1-1-LR_piControl_r1i1p1f1_gn_185501010300-185512312100.nc,6.0,proleptic_gregorian,96,192,1.86524,1.875,,,,/badc/cmip6/data/CMIP6/CMIP/AWI/AWI-ESM-1-1-LR/piControl/r1i1p1f1/6hrPlev/psl/gn/latest
CMIP,AWI,AWI-ESM-1-1-LR,piControl,r1i1p1f1,6hrPlev,uas,gn,v20200212,100,7587240680,185501010300,195412312100,/badc/cmip6/data/CMIP6/CMIP/AWI/AWI-ESM-1-1-LR/piControl/r1i1p1f1/6hrPlev/uas/gn/latest/uas_6hrPlev_AWI-ESM-1-1-LR_piControl_r1i1p1f1_gn_185501010300-185512312100.nc,6.0,proleptic_gregorian,96,192,1.86524,1.875,,,,/badc/cmip6/data/CMIP6/CMIP/AWI/AWI-ESM-1-1-LR/piControl/r1i1p1f1/6hrPlev/uas/gn/latest
CMIP,AWI,AWI-ESM-1-1-LR,piControl,r1i1p1f1,6hrPlev,vas,gn,v20200212,100,7650369578,185501010300,195412312100,/badc/cmip6/data/CMIP6/CMIP/AWI/AWI-ESM-1-1-LR/piControl/r1i1p1f1/6hrPlev/vas/gn/latest/vas_6hrPlev_AWI-ESM-1-1-LR_piControl_r1i1p1f1_gn_185501010300-185512312100.nc,6.0,proleptic_gregorian,96,192,1.86524,1.875,,,,/badc/cmip6/data/CMIP6/CMIP/AWI/AWI-ESM-1-1-LR/piControl/r1i1p1f1/6hrPlev/vas/gn/latest
CMIP,AWI,AWI-ESM-1-1-LR,piControl,r1i1p1f1,6hrLev,ta,gn,v20200212,100,314179817201,185501010600,195501010000,/badc/cmip6/data/CMIP6/CMIP/AWI/AWI-ESM-1-1-LR/piControl/r1i1p1f1/6hrLev/ta/gn/latest/ta_6hrLev_AWI-ESM-1-1-LR_piControl_r1i1p1f1_gn_185501010600-185601010000.nc,6.0,proleptic_gregorian,96,192,1.86524,1.875,,,,/badc/cmip6/data/CMIP6/CMIP/AWI/AWI-ESM-1-1-LR/piControl/r1i1p1f1/6hrLev/ta/gn/latest
CMIP,AWI,AWI-ESM-1-1-LR,piControl,r1i1p1f1,6hrLev,ua,gn,v20200212,100,351948792961,185501010600,195501010000,/badc/cmip6/data/CMIP6/CMIP/AWI/AWI-ESM-1-1-LR/piControl/r1i1p1f1/6hrLev/ua/gn/latest/ua_6hrLev_AWI-ESM-1-1-LR_piControl_r1i1p1f1_gn_185501010600-185601010000.nc,6.0,proleptic_gregorian,96,192,1.86524,1.875,,,,/badc/cmip6/data/CMIP6/CMIP/AWI/AWI-ESM-1-1-LR/piControl/r1i1p1f1/6hrLev/ua/gn/latest
CMIP,AWI,AWI-ESM-1-1-LR,piControl,r1i1p1f1,6hrLev,va,gn,v20200212,100,362959250326,185501010600,195501010000,/badc/cmip6/data/CMIP6/CMIP/AWI/AWI-ESM-1-1-LR/piControl/r1i1p1f1/6hrLev/va/gn/latest/va_6hrLev_AWI-ESM-1-1-LR_piControl_r1i1p1f1_gn_185501010600-185601010000.nc,6.0,proleptic_gregorian,96,192,1.86524,1.875,,,,/badc/cmip6/data/CMIP6/CMIP/AWI/AWI-ESM-1-1-LR/piControl/r1i1p1f1/6hrLev/va/gn/latest
CMIP,BCC,BCC-CSM2-MR,amip,r1i1p1f1,3hr,ps,gn,v20200720,12,21531399456,197901010000,201412312100,/badc/cmip6/data/CMIP6/CMIP/BCC/BCC-CSM2-MR/amip/r1i1p1f1/3hr/ps/gn/latest/ps_3hr_BCC-CSM2-MR_amip_r1i1p1f1_gn_197901010000-198112312100.nc,3.0,365_day,160,320,1.12148,1.125,,,,/badc/cmip6/data/CMIP6/CMIP/BCC/BCC-CSM2-MR/amip/r1i1p1f1/3hr/ps/gn/latest
CMIP,BCC,BCC-CSM2-MR,amip,r1i1p1f1,6hrPlevPt,ta,gn,v20200720,18,32294578248,197901010000,201412311800,/badc/cmip6/data/CMIP6/CMIP/BCC/BCC-CSM2-MR/amip/r1i1p1f1/6hrPlevPt/ta/gn/latest/ta_6hrPlevPt_BCC-CSM2-MR_amip_r1i1p1f1_gn_197901010000-198012311800.nc,6.0,365_day,160,320,1.12148,1.125,250|500|850,False,,/badc/cmip6/data/CMIP6/CMIP/BCC/BCC-CSM2-MR/amip/r1i1p1f1/6hrPlevPt/ta/gn/latest
CMIP,BCC,BCC-CSM2-MR,amip,r2i1p1f1,3hr,uas,gn,v20190121,12,21531402624,197901010000,201412312100,/badc/cmip6/data/CMIP6/CMIP/BCC/BCC-CSM2-MR/amip/r2i1p1f1/3hr/uas/gn/latest/uas_3hr_BCC-CSM2-MR_amip_r2i1p1f1_gn_197901010000-198112312100.nc,3.0,365_day,160,320,1.12148,1.125,,,,/badc/cmip6/data/CMIP6/CMIP/BCC/BCC-CSM2-MR/amip/r2i1p1f1/3hr/uas/gn/latest
CMIP,BCC,BCC-CSM2-MR,amip,r2i1p1f1,3hr,vas,gn,v20190121,12,21531402384,197901010000,201412312100,/badc/cmip6/data/CMIP6/CMIP/BCC/BCC-CSM2-MR/amip/r2i1p1f1/3hr/vas/gn/latest/vas_3hr_BCC-CSM2-MR_amip_r2i1p1f1_gn_197901010000-198112312100.nc,3.0,365_day,160,320,1.12148,1.125,,,,/badc/cmip6/data/CMIP6/CMIP/BCC/BCC-CSM2-MR/amip/r2i1p1f1/3hr/vas/gn/latest
CMIP,BCC,BCC-CSM2-MR,esm-hist,r1i1p1f1,3hr,pr,gn,v20181128,22,38876156992,195001010130,201412312230,/badc/cmip6/data/CMIP6/CMIP/BCC/BCC-CSM2-MR/esm-hist/r1i1p1f1/3hr/pr/gn/latest/pr_3hr_BCC-CSM2-MR_esm-hist_r1i1p1f1_gn_195001010130-195212312230.nc,3.0,365_day,160,320,1.12148,1.125,,,,/badc/cmip6/data/CMIP6/CMIP/BCC/BCC-CSM2-MR/esm-hist/r1i1p1f1/3hr/pr/gn/latest
CMIP,BCC,BCC-CSM2-MR,esm-hist,r1i1p1f1,3hr,ps,gn,v20181128,22,38876158928,195001010000,201412312100,/badc/cmip6/data/CMIP6/CMIP/BCC/BCC-CSM2-MR/esm-hist/r1i1p1f1/3hr/ps/gn/latest/ps_3hr_BCC-CSM2-MR_esm-hist_r1i1p1f1_gn_195001010000-195212312100.nc,3.0,365_day,160,320,1.12148,1.125,,,,/badc/cmip6/data/CMIP6/CMIP/BCC/BCC-CSM2-MR/esm-hist/r1i1p1f1/3hr/ps/gn/latest
CMIP,BCC,BCC-CSM2-MR,esm-hist,r1i1p1f1,6hrPlevPt,psl,gn,v20181128,13,19438129464,195001010000,201412311800,/badc/cmip6/data/CMIP6/CMIP/BCC/BCC-CSM2-MR/esm-hist/r1i1p1f1/6hrPlevPt/psl/gn/latest/psl_6hrPlevPt_BCC-CSM2-MR_esm-hist_r1i1p1f1_gn_195001010000-195412311800.nc,6.0,365_day,160,320,1.12148,1.125,,,,/badc/cmip6/data/CMIP6/CMIP/BCC/BCC-CSM2-MR/esm-hist/r1i1p1f1/6hrPlevPt/psl/gn/latest
CMIP,BCC,BCC-CSM2-MR,esm-hist,r1i1p1f1,6hrPlevPt,ta,gn,v20181129,33,58309686756,195001010000,201412311800,/badc/cmip6/data/CMIP6/CMIP/BCC/BCC-CSM2-MR/esm-hist/r1i1p1f1/6hrPlevPt/ta/gn/latest/ta_6hrPlevPt_BCC-CSM2-MR_esm-hist_r1i1p1f1_gn_195001010000-195112311800.nc,6.0,365_day,160,320,1.12148,1.125,,,,/badc/cmip6/data/CMIP6/CMIP/BCC/BCC-CSM2-MR/esm-hist/r1i1p1f1/6hrPlevPt/ta/gn/latest
CMIP,BCC,BCC-CSM2-MR,esm-hist,r1i1p1f1,6hrPlevPt,ua,gn,v20181129,33,58309695600,195001010000,201412311800,/badc/cmip6/data/CMIP6/CMIP/BCC/BCC-CSM2-MR/esm-hist/r1i1p1f1/6hrPlevPt/ua/gn/latest/ua_6hrPlevPt_BCC-CSM2-MR_esm-hist_r1i1p1f1_gn_195001010000-195112311800.nc,6.0,365_day,160,320,1.12148,1.125,250|500|850,False,,/badc/cmip6/data/CMIP6/CMIP/BCC/BCC-CSM2-MR/esm-hist/r1i1p1f1/6hrPlevPt/ua/gn/latest
CMIP,BCC,BCC-CSM2-MR,esm-hist,r1i1p1f1,6hrPlevPt,va,gn,v20181129,33,58309695732,195001010000,201412311800,/badc/cmip6/data/CMIP6/CMIP/BCC/BCC-CSM2-MR/esm-hist/r1i1p1f1/6hrPlevPt/va/gn/latest/va_6hrPlevPt_BCC-CSM2-MR_esm-hist_r1i1p1f1_gn_195001010000-195112311800.nc,6.0,365_day,160,320,1.12148,1.125,250|500|850,False,,/badc/cmip6/data/CMIP6/CMIP/BCC/BCC-CSM2-MR/esm-hist/r1i1p1f1/6hrPlevPt/va/gn/latest
CMIP,BCC,BCC-CSM2-MR,esm-hist,r1i1p1f1,6hrLev,hus,gn,v20190128,1,702700964,201102061200,201102241200,/badc/cmip6/data/CMIP6/CMIP/BCC/BCC-CSM2-MR/esm-hist/r1i1p1f1/6hrLev/hus/gn/latest/hus_6hrLev_BCC-CSM2-MR_esm-hist_r1i1p1f1_gn_201102061200-201102241200.nc,6.0,365_day,160,320,1.12148,1.125,,,,/badc/cmip6/data/CMIP6/CMIP/BCC/BCC-CSM2-MR/esm-hist/r1i1p1f1/6hrLev/hus/gn/latest
CMIP,BCC,BCC-CSM2-MR,esm-hist,r1i1p1f1,6hrLev,ps,gn,v20181128,13,19438130712,195001010000,201412311800,/badc/cmip6/data/CMIP6/CMIP/BCC/BCC-CSM2-MR/esm-hist/r1i1p1f1/6hrLev/ps/gn/latest/ps_6hrLev_BCC-CSM2-MR_esm-hist_r1i1p1f1_gn_195001010000-195412311800.nc,6.0,365_day,160,320,1.12148,1.125,,,,/badc/cmip6/data/CMIP6/CMIP/BCC/BCC-CSM2-MR/esm-hist/r1i1p1f1/6hrLev/ps/gn/latest
CMIP,BCC,BCC-CSM2-MR,esm-hist,r1i1p1f1,6hrLev,ta,gn,v20181204,300,210810229200,200001010000,201412311800,/badc/cmip6/data/CMIP6/CMIP/BCC/BCC-CSM2-MR/esm-hist/r1i1p1f1/6hrLev/ta/gn/latest/ta_6hrLev_BCC-CSM2-MR_esm-hist_r1i1p1f1_gn_200001010000-200001190000.nc,6.0,365_day,160,320,1.12148,1.125,,,,/badc/cmip6/data/CMIP6/CMIP/BCC/BCC-CSM2-MR/esm-hist/r1i1p1f1/6hrLev/ta/gn/latest
CMIP,BCC,BCC-CSM2-MR,esm-hist,r1i1p1f1,6hrLev,ua,gn,v20181204,300,210810206400,200001010000,201412311800,/badc/cmip6/data/CMIP6/CMIP/BCC/BCC-CSM2-MR/esm-hist/r1i1p1f1/6hrLev/ua/gn/latest/ua_6hrLev_BCC-CSM2-MR_esm-hist_r1i1p1f1_gn_200001010000-200001190000.nc,6.0,365_day,160,320,1.12148,1.125,,,,/badc/cmip6/data/CMIP6/CMIP/BCC/BCC-CSM2-MR/esm-hist/r1i1p1f1/6hrLev/ua/gn/latest
